pga,vulnerability,occupancy,smoke_detected,gas_detected,fire_detected,urgency_score,priority
0.0183,0.144,0,0,0,0,2,LOW
0.0317,0.133,13,0,0,0,16,LOW
0.0421,0.416,0,0,0,0,10,LOW
0.1373,0.155,28,1,0,0,42,MEDIUM
0.0367,0.267,37,0,0,0,23,LOW
0.1346,0.206,2,0,0,0,23,LOW
0.0139,0.412,251,0,0,0,31,MEDIUM
0.0457,0.545,39,0,0,0,27,LOW
0.0452,0.132,368,0,0,0,31,MEDIUM
0.0259,0.426,47,0,0,0,25,LOW
0.0283,0.433,42,0,0,0,25,LOW
0.0384,0.563,0,0,0,0,12,LOW
0.0079,0.2,15,1,0,0,22,LOW
0.0045,0.346,0,0,0,0,5,LOW
0.0032,0.107,0,0,0,0,1,LOW
0.0134,0.468,24,0,0,0,22,LOW
0.058,0.1,9,0,0,0,20,LOW
0.0466,0.202,35,0,0,0,22,LOW
0.1832,0.354,1,1,0,0,35,MEDIUM
0.0149,0.587,24,0,0,0,23,LOW
0.0483,0.534,8,1,0,1,42,MEDIUM
0.078,0.13,35,1,0,0,35,MEDIUM
0.0419,0.339,0,1,0,1,29,LOW
0.0461,0.289,32,0,0,0,23,LOW
0.1785,0.273,16,0,0,0,29,LOW
0.2269,0.47,16,0,0,0,38,MEDIUM
0.0991,0.221,49,1,0,0,37,MEDIUM
0.0126,0.1,29,0,0,0,16,LOW
0.0007,0.148,0,0,0,0,2,LOW
0.0488,0.365,8,0,0,0,19,LOW
0.0183,0.279,0,0,0,0,4,LOW
0.1322,0.1,41,0,0,0,31,MEDIUM
0.0728,0.327,12,0,0,0,23,LOW
0.0338,0.44,11,1,0,1,41,MEDIUM
0.0149,0.513,94,0,0,0,27,LOW
0.109,0.1,0,0,0,0,16,LOW
0.0235,0.44,0,0,0,0,11,LOW
0.1752,0.204,0,0,0,0,18,LOW
0.108,0.571,48,1,0,0,48,MEDIUM
0.031,0.253,13,0,0,0,18,LOW
0.0092,0.1,421,0,0,0,26,LOW
0.1576,0.829,0,0,1,0,37,MEDIUM
0.0299,0.126,23,0,0,0,21,LOW
0.0933,0.176,0,0,0,0,11,LOW
0.0394,0.101,39,0,0,0,21,LOW
0.0495,0.516,28,0,0,0,27,LOW
0.028,0.118,0,0,1,0,16,LOW
0.0075,0.196,15,0,0,0,12,LOW
0.0537,0.195,48,0,0,0,26,LOW
0.0461,0.283,31,0,0,0,23,LOW
0.0218,0.513,22,0,0,0,27,LOW
0.0883,0.1,0,1,0,0,20,LOW
0.025,0.409,0,0,0,0,10,LOW
0.048,0.159,13,0,0,0,16,LOW
0.0117,0.4,0,0,0,0,6,LOW
0.0098,0.418,13,0,0,0,16,LOW
0.0152,0.113,49,0,0,0,16,LOW
0.0062,0.202,1,0,0,0,8,LOW
0.02,0.1,33,0,0,0,16,LOW
0.0268,0.32,32,0,0,0,24,LOW
0.02,0.256,44,0,0,0,18,LOW
0.0434,0.217,0,0,0,0,7,LOW
0.0255,0.296,9,0,0,0,18,LOW
0.1539,0.406,2,0,0,0,26,LOW
0.0189,0.295,34,0,0,0,19,LOW
0.0472,0.292,5,1,0,0,23,LOW
0.0301,0.65,0,0,0,0,14,LOW
0.0478,0.295,0,0,0,0,8,LOW
0.0076,0.484,48,0,0,0,22,LOW
0.1036,0.269,23,0,0,0,34,MEDIUM
0.0183,0.261,440,0,0,0,28,LOW
0.0377,0.549,0,0,0,0,12,LOW
0.0366,0.369,11,0,0,0,20,LOW
0.0261,0.572,0,0,0,0,13,LOW
0.1492,0.1,23,0,0,0,31,MEDIUM
0.0243,0.16,5,0,0,0,11,LOW
0.1818,0.349,0,0,0,0,20,LOW
0.0457,0.452,23,0,0,0,26,LOW
0.1429,0.179,345,1,0,0,52,MEDIUM
0.0425,0.357,0,0,0,0,9,LOW
0.0689,0.336,345,0,0,0,39,MEDIUM
0.0427,0.393,3,0,0,0,15,LOW
0.0736,0.398,0,0,1,0,24,LOW
0.0472,0.171,14,0,0,0,17,LOW
0.1608,0.269,27,0,0,0,34,MEDIUM
0.2252,0.192,154,0,0,0,48,MEDIUM
0.0411,0.224,17,0,0,0,17,LOW
0.0395,0.187,0,0,0,0,7,LOW
0.5592,0.368,17,0,0,0,45,MEDIUM
0.0299,0.5,157,1,0,0,47,MEDIUM
0.1216,0.174,8,0,0,0,27,LOW
0.005,0.565,21,1,0,1,43,MEDIUM
0.0339,0.275,26,0,0,0,23,LOW
0.1803,0.337,26,0,0,0,35,MEDIUM
0.0113,0.1,0,0,0,0,1,LOW
0.0229,0.378,2,0,0,0,15,LOW
0.0139,0.575,221,0,0,0,33,MEDIUM
0.048,0.261,41,0,0,0,23,LOW
0.0482,0.135,0,0,0,0,6,LOW
0.0284,0.359,47,0,0,0,24,LOW
0.0374,0.1,29,0,0,0,21,LOW
0.0039,0.1,0,0,1,0,11,LOW
0.1433,0.208,43,0,0,0,33,MEDIUM
0.0443,0.481,0,0,0,0,11,LOW
0.0572,0.338,48,0,0,0,29,LOW
0.0422,0.741,0,0,0,0,15,LOW
0.0234,0.186,30,0,0,0,22,LOW
0.0125,0.534,5,0,0,0,13,LOW
0.0304,0.378,29,1,0,1,45,MEDIUM
0.0283,0.161,431,0,0,0,31,MEDIUM
0.0425,0.11,197,0,0,0,31,MEDIUM
0.0426,0.503,45,0,0,0,27,LOW
0.1686,0.575,17,0,0,0,33,MEDIUM
0.1996,0.364,6,0,0,0,30,LOW
0.131,0.42,312,0,0,0,46,MEDIUM
0.181,0.176,175,0,0,0,42,MEDIUM
0.0117,0.403,28,0,0,0,21,LOW
0.035,0.41,277,0,0,0,35,MEDIUM
0.0173,0.32,0,0,0,0,4,LOW
0.0322,0.141,36,1,0,1,41,MEDIUM
0.0736,0.349,30,0,0,0,29,LOW
0.0086,0.1,36,0,0,0,16,LOW
0.1693,0.636,0,1,0,1,44,MEDIUM
0.0191,0.534,0,0,0,0,8,LOW
0.044,0.363,0,0,0,0,9,LOW
0.1403,0.341,177,0,0,0,45,MEDIUM
0.0315,0.1,0,1,0,1,26,LOW
0.0125,0.1,226,0,0,0,26,LOW
0.0044,0.113,42,0,0,0,16,LOW
0.0073,0.211,16,0,0,0,13,LOW
0.0181,0.556,0,0,0,0,8,LOW
0.2769,0.321,46,0,0,0,40,MEDIUM
0.177,0.179,13,0,0,0,27,LOW
0.0396,0.429,17,0,0,0,20,LOW
0.0153,0.1,0,0,0,0,1,LOW
0.0317,0.281,5,0,0,0,13,LOW
0.0323,0.464,0,1,0,0,21,LOW
0.0238,0.146,41,0,0,0,21,LOW
0.1461,0.383,9,1,0,0,40,MEDIUM
0.0173,0.217,0,0,0,0,3,LOW
0.021,0.553,28,0,0,0,27,LOW
0.0013,0.269,40,0,0,0,19,LOW
0.035,0.222,15,0,0,0,17,LOW
0.0442,0.227,58,0,0,0,27,LOW
0.0134,0.175,14,0,0,0,12,LOW
0.0293,0.159,40,0,0,0,21,LOW
0.1882,0.247,0,0,0,0,18,LOW
0.0354,0.164,14,0,0,0,16,LOW
0.0061,0.169,10,0,0,0,12,LOW
0.1248,0.138,26,0,0,0,32,MEDIUM
0.0719,0.185,30,0,0,0,26,LOW
0.1359,0.291,44,0,0,0,34,MEDIUM
0.025,0.525,45,0,0,0,27,LOW
0.0249,0.45,333,0,0,0,36,MEDIUM
0.0584,0.162,19,0,0,0,21,LOW
0.1259,0.117,3,0,1,0,31,MEDIUM
0.0417,0.397,28,0,0,0,25,LOW
0.0244,0.266,25,0,0,0,23,LOW
0.0261,0.331,0,0,0,0,9,LOW
0.0223,0.473,9,0,0,0,21,LOW
0.0189,0.1,11,0,0,0,11,LOW
0.0319,0.476,0,0,0,0,11,LOW
0.0266,0.265,18,0,0,0,18,LOW
0.0154,0.435,22,0,0,0,21,LOW
0.0499,0.144,86,0,0,0,26,LOW
0.0754,0.316,251,0,0,0,38,MEDIUM
0.0188,0.113,0,0,0,0,1,LOW
0.0362,0.183,29,0,0,0,22,LOW
0.0264,0.401,18,0,0,0,20,LOW
0.0339,0.282,30,0,0,0,23,LOW
0.001,0.258,0,0,0,0,3,LOW
0.0386,0.173,440,0,0,0,32,MEDIUM
0.1807,0.313,47,0,0,0,34,MEDIUM
0.0161,0.333,7,0,0,0,14,LOW
0.0797,0.1,17,0,0,0,20,LOW
0.1703,0.128,6,1,1,1,56,MEDIUM
0.1179,0.168,40,0,0,0,32,MEDIUM
0.046,0.717,20,0,0,0,25,LOW
0.001,0.167,1,1,0,1,27,LOW
0.0187,0.255,0,0,0,0,3,LOW
0.0124,0.349,0,0,1,0,15,LOW
0.0107,0.49,16,0,0,0,17,LOW
0.1214,0.608,22,0,0,0,39,MEDIUM
0.0399,0.177,33,0,0,0,22,LOW
0.0151,0.375,348,0,0,0,30,LOW
0.0184,0.714,0,0,0,0,10,LOW
0.164,0.35,4,0,0,0,25,LOW
0.0058,0.357,31,0,0,0,20,LOW
0.0984,0.466,0,0,0,0,15,LOW
0.0115,0.398,6,0,0,0,15,LOW
0.0072,0.359,47,0,1,0,30,LOW
0.1458,0.109,38,0,0,0,31,MEDIUM
0.0064,0.306,8,0,0,0,14,LOW
0.1772,0.365,0,0,0,0,20,LOW
0.0306,0.117,349,0,0,0,31,MEDIUM
0.2468,0.306,17,0,0,0,35,MEDIUM
0.0055,0.188,37,0,0,0,17,LOW
0.0347,0.211,21,0,0,0,22,LOW
0.0231,0.165,27,0,0,0,21,LOW
0.029,0.181,0,0,0,0,7,LOW
0.049,0.557,15,0,0,0,22,LOW
0.0158,0.539,12,0,0,0,18,LOW
0.0396,0.505,7,1,0,1,42,MEDIUM
0.134,0.397,30,0,0,0,35,MEDIUM
0.0208,0.1,0,0,0,0,6,LOW
0.0466,0.522,0,0,0,0,12,LOW
0.0364,0.232,43,1,0,1,42,MEDIUM
0.0254,0.24,0,0,0,0,8,LOW
0.0009,0.1,48,0,0,0,16,LOW
0.1035,0.254,36,0,0,0,33,MEDIUM
0.0033,0.219,0,0,0,0,3,LOW
0.0129,0.735,341,0,0,0,36,MEDIUM
0.0797,0.172,38,0,0,0,26,LOW
0.031,0.241,33,0,0,0,23,LOW
0.0243,0.13,0,0,0,0,6,LOW
0.0433,0.1,49,0,0,0,21,LOW
0.1141,0.193,0,0,0,0,17,LOW
0.1342,0.422,34,0,0,0,36,MEDIUM
0.0079,0.237,2,0,0,0,8,LOW
0.0465,0.463,47,1,0,0,36,MEDIUM
0.0281,0.1,0,0,0,0,6,LOW
0.0187,0.558,38,1,0,1,43,MEDIUM
0.0588,0.1,33,0,0,0,25,LOW
0.009,0.388,20,0,0,0,15,LOW
0.0309,0.652,44,0,0,0,29,LOW
0.0618,0.177,30,1,0,0,36,MEDIUM
0.0096,0.488,26,0,0,0,22,LOW
0.044,0.27,0,0,0,0,8,LOW
0.0063,0.117,1,0,0,0,6,LOW
0.1089,0.316,23,0,0,0,34,MEDIUM
0.011,0.168,36,0,0,0,17,LOW
0.0041,0.115,36,0,0,0,16,LOW
0.0442,0.184,29,0,0,0,22,LOW
0.0358,0.478,4,0,0,0,16,LOW
0.0224,0.1,0,0,0,0,6,LOW
0.0421,0.299,8,0,0,0,18,LOW
0.0483,0.333,367,0,0,0,34,MEDIUM
0.0386,0.458,205,0,0,0,36,MEDIUM
0.0391,0.352,1,0,0,0,14,LOW
0.0224,0.429,129,0,0,0,35,MEDIUM
0.0278,0.395,0,0,0,0,10,LOW
0.0655,0.355,205,0,0,0,39,MEDIUM
0.0528,0.252,0,0,0,0,12,LOW
0.0854,0.352,5,0,0,0,19,LOW
0.0428,0.224,0,0,0,0,7,LOW
0.0307,0.177,15,0,0,0,17,LOW
0.0275,0.157,0,0,0,0,6,LOW
0.0262,0.1,0,1,0,1,26,LOW
0.1951,0.176,33,1,0,1,52,MEDIUM
0.0468,0.534,19,1,1,0,42,MEDIUM
0.0159,0.322,0,0,0,0,4,LOW
0.0092,0.311,0,0,0,0,4,LOW
0.044,0.117,29,0,0,0,21,LOW
0.0046,0.537,27,0,0,0,23,LOW
0.0343,0.153,29,0,0,0,21,LOW
0.0491,0.104,292,0,0,0,31,MEDIUM
0.0484,0.1,36,0,0,0,21,LOW
0.0518,0.125,306,0,0,0,35,MEDIUM
0.0103,0.246,0,0,0,0,3,LOW
0.0494,0.163,380,0,0,0,31,MEDIUM
0.0138,0.297,319,1,0,0,39,MEDIUM
0.0281,0.193,12,0,0,0,17,LOW
0.0203,0.132,0,0,0,0,6,LOW
0.0382,0.294,24,0,0,0,23,LOW
0.0112,0.261,0,0,0,0,3,LOW
0.2086,0.147,27,0,0,0,38,MEDIUM
0.0328,0.49,43,0,0,0,26,LOW
0.0079,0.1,478,0,0,0,26,LOW
0.0382,0.381,381,0,0,0,35,MEDIUM
0.0292,0.172,14,0,1,0,27,LOW
0.0409,0.313,0,0,0,0,9,LOW
0.0018,0.303,11,0,0,0,14,LOW
0.0289,0.12,9,0,0,0,16,LOW
0.1525,0.196,17,1,0,0,37,MEDIUM
0.0034,0.1,48,0,0,0,16,LOW
0.0299,0.111,35,0,0,0,21,LOW
0.0729,0.432,12,0,0,0,25,LOW
0.0325,0.404,28,0,0,0,25,LOW
0.0435,0.257,6,0,0,0,18,LOW
0.0046,0.1,14,0,0,0,11,LOW
0.0225,0.119,16,0,0,0,16,LOW
0.0095,0.106,27,1,0,0,26,LOW
0.037,0.205,33,0,0,0,22,LOW
0.0426,0.406,17,0,0,0,20,LOW
0.1882,0.392,32,0,0,0,35,MEDIUM
0.0058,0.217,0,0,0,0,3,LOW
0.0399,0.1,29,0,0,0,21,LOW
0.0584,0.427,21,1,0,0,40,MEDIUM
0.0877,0.338,446,1,0,0,49,MEDIUM
0.0141,0.192,33,0,0,0,17,LOW
0.0129,0.1,11,0,0,0,11,LOW
0.0299,0.26,478,0,0,0,33,MEDIUM
0.0088,0.272,46,1,0,0,29,LOW
0.0188,0.272,23,0,0,0,19,LOW
0.1655,0.108,0,0,0,0,16,LOW
0.0423,0.22,9,0,0,0,17,LOW
0.1759,0.517,29,0,0,0,37,MEDIUM
0.0334,0.221,0,0,0,0,7,LOW
0.1597,0.531,16,0,0,0,32,MEDIUM
0.004,0.345,0,0,0,0,5,LOW
0.0464,0.172,12,0,0,0,17,LOW
0.1399,0.187,0,0,0,0,17,LOW
0.0127,0.191,0,0,0,0,2,LOW
0.0058,0.492,33,0,0,0,22,LOW
0.0457,0.389,0,0,0,0,10,LOW
0.0015,0.1,31,0,0,0,16,LOW
0.0348,0.104,381,0,0,0,31,MEDIUM
0.0104,0.359,33,0,0,0,20,LOW
0.0865,0.179,37,0,0,0,26,LOW
0.4914,0.286,0,0,0,0,29,LOW
0.1255,0.258,447,0,0,0,43,MEDIUM
0.1498,0.313,2,1,0,1,44,MEDIUM
0.0269,0.431,0,0,0,0,10,LOW
0.0475,0.25,10,0,0,0,18,LOW
0.0352,0.1,0,0,0,0,6,LOW
0.0403,0.1,47,0,0,0,21,LOW
0.0981,0.331,0,0,0,0,13,LOW
0.0325,0.519,17,0,0,0,22,LOW
0.0097,0.54,31,0,0,0,23,LOW
0.0067,0.1,7,0,0,0,11,LOW
0.0354,0.265,14,0,0,0,18,LOW
0.1251,0.221,0,0,1,0,28,LOW
0.1145,0.256,456,0,0,0,43,MEDIUM
0.0359,0.235,45,0,0,0,23,LOW
0.1003,0.321,19,0,0,0,29,LOW
0.0026,0.1,413,0,0,0,26,LOW
0.0455,0.1,10,0,0,0,16,LOW
0.0985,0.1,20,0,0,0,20,LOW
0.0368,0.148,29,1,0,1,41,MEDIUM
0.0107,0.1,315,0,0,0,26,LOW
0.0241,0.107,47,0,0,0,21,LOW
0.0168,0.326,0,0,0,0,4,LOW
0.0288,0.38,40,0,0,0,25,LOW
0.0383,0.1,3,0,0,0,11,LOW
0.001,0.101,0,0,0,0,1,LOW
0.0154,0.114,35,0,0,0,16,LOW
0.0176,0.247,0,1,0,0,13,LOW
0.0249,0.1,12,0,0,0,16,LOW
0.1622,0.306,25,0,0,0,34,MEDIUM
0.1882,0.207,41,0,0,0,33,MEDIUM
0.1197,0.186,0,0,0,0,17,LOW
0.0455,0.452,24,0,0,0,26,LOW
0.1964,0.284,0,0,0,0,19,LOW
0.0359,0.137,0,0,0,0,6,LOW
0.0236,0.361,0,0,0,0,9,LOW
0.0433,0.241,0,0,0,0,8,LOW
0.0217,0.129,7,0,0,0,16,LOW
0.0176,0.246,29,0,0,0,18,LOW
0.0108,0.24,40,0,0,0,18,LOW
0.3002,0.217,0,0,1,0,34,MEDIUM
0.0125,0.1,2,0,0,0,6,LOW
0.0327,0.459,209,0,0,0,36,MEDIUM
0.0262,0.325,0,0,0,0,9,LOW
0.0385,0.1,12,0,0,0,16,LOW
0.0498,0.374,0,0,1,0,20,LOW
0.0344,0.127,0,0,0,0,6,LOW
0.0709,0.76,25,0,0,0,35,MEDIUM
0.0331,0.329,9,0,0,0,19,LOW
0.0959,0.297,212,1,0,0,48,MEDIUM
0.0228,0.318,25,0,0,0,24,LOW
0.0006,0.691,4,0,0,0,15,LOW
0.0464,0.48,420,0,0,0,36,MEDIUM
0.0173,0.1,286,0,0,0,26,LOW
0.0056,0.562,0,0,0,0,8,LOW
0.0161,0.102,36,0,0,0,16,LOW
0.042,0.1,160,1,0,1,51,MEDIUM
0.1314,0.557,0,0,0,0,23,LOW
0.109,0.133,19,0,1,0,36,MEDIUM
0.0337,0.294,37,0,0,0,23,LOW
0.035,0.215,206,0,0,0,32,MEDIUM
0.0044,0.21,18,1,0,1,33,MEDIUM
0.0162,0.253,20,0,0,0,13,LOW
0.0626,0.365,6,0,0,0,24,LOW
0.0374,0.273,95,0,0,0,28,LOW
0.0422,0.274,106,0,0,0,33,MEDIUM
0.0338,0.449,8,0,0,0,21,LOW
0.0225,0.332,0,0,0,0,9,LOW
0.0233,0.249,7,0,0,0,18,LOW
0.3462,0.189,42,0,0,0,38,MEDIUM
0.1094,0.228,230,0,0,0,43,MEDIUM
0.0126,0.382,45,0,0,0,20,LOW
0.1189,0.1,30,0,0,0,31,MEDIUM
0.1694,0.1,262,0,0,0,41,MEDIUM
0.0292,0.38,45,0,0,0,25,LOW
0.0405,0.233,33,0,0,0,22,LOW
0.0075,0.49,0,0,0,0,7,LOW
0.0287,0.181,0,0,0,0,7,LOW
0.0059,0.15,36,0,0,0,17,LOW
0.0913,0.115,0,0,0,0,10,LOW
0.0448,0.294,37,0,0,0,23,LOW
0.0878,0.198,0,0,0,0,11,LOW
0.0135,0.251,13,0,0,0,13,LOW
0.0442,0.1,5,0,0,0,11,LOW
0.0049,0.244,9,0,0,0,13,LOW
0.1152,0.378,0,0,0,0,20,LOW
0.0022,0.524,19,0,0,0,17,LOW
0.0927,0.538,421,0,0,0,42,MEDIUM
0.0081,0.567,11,0,0,0,18,LOW
0.0215,0.278,0,0,0,0,8,LOW
0.0355,0.289,14,0,0,0,18,LOW
0.0939,0.1,44,0,0,0,25,LOW
0.0021,0.336,28,0,0,0,20,LOW
0.0268,0.412,0,0,0,0,10,LOW
0.4893,0.643,0,0,0,0,35,MEDIUM
0.0359,0.362,0,0,0,0,9,LOW
0.0278,0.382,195,0,0,0,35,MEDIUM
0.119,0.148,4,0,0,0,22,LOW
0.034,0.1,42,0,0,0,21,LOW
0.0019,0.2,28,1,0,0,27,LOW
0.0198,0.325,0,0,0,0,4,LOW
0.0153,0.69,360,1,0,1,55,MEDIUM
0.0476,0.289,0,1,0,1,28,LOW
0.0244,0.209,0,0,0,0,7,LOW
0.0723,0.209,266,0,0,0,37,MEDIUM
0.0384,0.228,7,0,0,0,17,LOW
0.0322,0.269,0,0,0,0,8,LOW
0.0469,0.387,239,0,0,0,35,MEDIUM
0.0313,0.121,2,0,0,0,11,LOW
0.0115,0.1,175,0,0,0,26,LOW
0.0286,0.108,13,0,0,0,16,LOW
0.0692,0.315,473,0,0,0,38,MEDIUM
0.0352,0.185,12,0,0,0,17,LOW
0.185,0.266,0,0,0,0,18,LOW
0.0408,0.606,5,1,0,0,28,LOW
0.0108,0.252,29,0,0,0,18,LOW
0.0077,0.262,24,0,0,0,18,LOW
0.0052,0.435,37,0,0,0,21,LOW
0.0142,0.216,0,0,0,0,3,LOW
0.0179,0.675,319,0,0,0,35,MEDIUM
0.041,0.394,12,0,0,0,20,LOW
0.037,0.176,39,0,0,0,22,LOW
0.3243,0.514,19,0,0,0,38,MEDIUM
0.1528,0.615,466,1,0,1,69,HIGH
0.0226,0.426,12,0,0,0,20,LOW
0.0385,0.508,44,0,0,0,27,LOW
0.067,0.514,32,0,0,0,31,MEDIUM
0.0134,0.261,44,0,0,0,18,LOW
0.0329,0.515,11,0,0,0,22,LOW
0.4095,0.335,0,0,0,0,30,LOW
0.04,0.253,0,0,0,0,8,LOW
0.0178,0.593,486,0,0,0,33,MEDIUM
0.0826,0.1,48,0,1,0,35,MEDIUM
0.0375,0.545,34,0,1,0,37,MEDIUM
0.0189,0.186,0,0,0,0,2,LOW
0.0096,0.318,172,0,0,0,29,LOW
0.0858,0.388,0,1,0,1,34,MEDIUM
0.0568,0.49,28,0,0,0,31,MEDIUM
0.2127,0.24,0,0,0,0,24,LOW
0.0024,0.395,20,0,0,0,15,LOW
0.031,0.186,228,0,0,0,32,MEDIUM
0.0418,0.102,33,0,0,0,21,LOW
0.0357,0.528,20,0,0,0,22,LOW
0.0112,0.223,24,0,0,0,18,LOW
0.0391,0.237,0,0,0,0,8,LOW
0.0189,0.532,33,0,0,0,22,LOW
0.0327,0.237,18,0,0,0,18,LOW
0.1219,0.247,23,0,0,0,33,MEDIUM
0.0501,0.367,0,0,0,0,14,LOW
0.0156,0.366,34,0,0,0,20,LOW
0.0353,0.226,168,0,0,0,32,MEDIUM
0.0983,0.353,119,0,0,0,39,MEDIUM
0.0393,0.1,79,0,0,0,26,LOW
0.0256,0.668,26,0,0,0,29,LOW
0.1158,0.231,0,0,0,0,18,LOW
0.0395,0.434,15,1,0,0,31,MEDIUM
0.3619,0.743,14,1,0,1,66,HIGH
0.033,0.112,34,0,0,0,21,LOW
0.0022,0.193,39,0,0,0,17,LOW
0.0564,0.468,30,0,0,0,31,MEDIUM
0.0442,0.609,29,0,0,0,28,LOW
0.0059,0.369,28,1,0,1,40,MEDIUM
0.0344,0.218,4,0,0,0,12,LOW
0.0014,0.367,0,0,0,0,5,LOW
0.0196,0.559,36,0,0,0,23,LOW
0.0212,0.348,0,0,0,0,9,LOW
0.0233,0.295,269,0,0,0,33,MEDIUM
0.0992,0.439,1,0,0,0,20,LOW
0.0062,0.12,49,0,0,0,16,LOW
0.0147,0.155,36,0,0,0,17,LOW
0.16,0.395,71,0,0,0,40,MEDIUM
0.0448,0.446,25,0,0,0,26,LOW
0.1442,0.1,0,0,0,0,16,LOW
0.1609,0.613,0,1,1,1,54,MEDIUM
0.0213,0.207,16,0,0,0,17,LOW
0.0422,0.153,20,0,0,0,16,LOW
0.0369,0.456,253,0,0,0,36,MEDIUM
0.0476,0.403,20,0,0,0,20,LOW
0.0452,0.301,29,0,0,0,24,LOW
0.0339,0.598,230,0,0,0,38,MEDIUM
0.026,0.254,0,0,0,0,8,LOW
0.0212,0.378,24,0,0,0,25,LOW
0.0831,0.317,10,0,0,0,23,LOW
0.0068,0.49,0,1,0,0,17,LOW
0.0487,0.489,21,0,0,0,26,LOW
0.0995,0.26,46,0,0,0,27,LOW
0.0228,0.386,459,0,0,0,35,MEDIUM
0.0438,0.475,15,0,0,0,21,LOW
0.0095,0.314,172,0,0,0,29,LOW
0.0205,0.163,12,0,0,0,16,LOW
0.0151,0.218,47,0,0,0,18,LOW
0.0203,0.313,38,0,0,0,24,LOW
0.0044,0.335,87,0,0,0,25,LOW
0.027,0.479,378,0,0,0,36,MEDIUM
0.0008,0.1,0,0,0,0,1,LOW
0.0664,0.357,20,1,0,0,34,MEDIUM
0.02,0.432,229,0,0,0,31,MEDIUM
0.0428,0.221,0,0,0,0,7,LOW
0.0839,0.25,0,0,0,0,12,LOW
0.1949,0.201,12,0,0,0,28,LOW
0.001,0.3,42,0,0,0,19,LOW
0.0241,0.406,0,0,0,0,10,LOW
0.0107,0.174,0,0,0,0,2,LOW
0.0045,0.122,0,0,0,0,1,LOW
0.0232,0.709,10,0,0,0,25,LOW
0.0228,0.546,0,0,0,0,12,LOW
0.0365,0.409,499,0,0,0,35,MEDIUM
0.0041,0.237,0,0,0,0,3,LOW
0.1685,0.222,43,0,0,0,33,MEDIUM
0.0789,0.412,26,0,0,0,30,LOW
0.0275,0.458,18,0,0,0,21,LOW
0.164,0.1,42,1,0,0,41,MEDIUM
0.0114,0.187,495,0,0,0,27,LOW
0.0152,0.484,89,1,0,0,37,MEDIUM
0.0418,0.405,14,0,0,0,20,LOW
0.0411,0.196,44,0,0,0,22,LOW
0.0294,0.355,46,0,0,0,24,LOW
0.0455,0.275,16,0,0,0,18,LOW
0.0459,0.116,11,0,0,0,16,LOW
0.142,0.1,25,1,0,1,51,MEDIUM
0.0299,0.485,48,0,0,0,26,LOW
0.1606,0.45,0,1,0,0,31,MEDIUM
0.0209,0.68,0,0,0,0,14,LOW
0.0177,0.264,17,0,0,0,13,LOW
0.0082,0.483,14,0,0,0,17,LOW
0.1789,0.1,46,0,0,0,31,MEDIUM
0.0032,0.143,26,0,0,0,17,LOW
0.0302,0.333,38,0,0,0,24,LOW
0.0174,0.377,11,0,0,0,15,LOW
0.0193,0.246,1,0,0,0,8,LOW
0.1988,0.283,42,0,0,0,34,MEDIUM
0.0039,0.349,15,0,0,0,15,LOW
0.1199,0.203,35,0,0,0,33,MEDIUM
0.0313,0.174,0,1,0,0,17,LOW
0.0064,0.272,46,0,0,0,19,LOW
0.0947,0.197,44,0,0,0,26,LOW
0.0314,0.1,13,0,0,0,16,LOW
0.0028,0.128,3,0,0,0,6,LOW
0.0348,0.408,73,0,0,0,30,LOW
0.1936,0.128,27,0,0,0,31,MEDIUM
0.0118,0.358,39,0,0,0,20,LOW
0.1017,0.1,19,0,0,0,26,LOW
0.0385,0.166,48,0,0,0,21,LOW
0.0357,0.326,23,0,0,0,24,LOW
0.0457,0.271,158,0,0,0,33,MEDIUM
0.0319,0.632,33,0,0,0,28,LOW
0.0335,0.187,28,0,0,0,22,LOW
0.0354,0.714,45,0,0,0,30,LOW
0.0154,0.1,49,0,0,0,16,LOW
0.4847,0.257,2,0,0,0,34,MEDIUM
0.0406,0.379,28,0,0,0,25,LOW
0.0287,0.292,21,0,0,0,23,LOW
0.1843,0.183,0,0,0,0,17,LOW
0.0076,0.38,8,0,0,0,15,LOW
0.0175,0.152,15,0,0,0,12,LOW
0.0144,0.292,0,0,0,0,4,LOW
0.1207,0.205,0,1,0,0,28,LOW
0.0706,0.346,32,0,0,0,29,LOW
0.0321,0.212,0,0,0,0,7,LOW
0.0296,0.135,24,0,0,0,21,LOW
0.0597,0.541,48,0,0,0,32,MEDIUM
0.0453,0.156,0,0,0,0,6,LOW
0.0017,0.1,336,0,1,0,36,MEDIUM
0.0437,0.316,47,0,0,0,24,LOW
0.0418,0.228,7,0,0,0,17,LOW
0.0383,0.1,0,0,0,0,6,LOW
0.0195,0.398,0,0,0,0,5,LOW
0.0334,0.112,36,0,0,0,21,LOW
0.0931,0.375,0,0,0,0,14,LOW
0.0465,0.182,0,0,0,0,7,LOW
0.0308,0.102,0,0,0,0,6,LOW
0.0455,0.361,0,0,0,0,9,LOW
0.0489,0.231,33,0,0,0,22,LOW
0.0213,0.232,0,0,0,0,7,LOW
0.0543,0.55,0,0,0,0,17,LOW
0.0209,0.168,17,0,0,0,17,LOW
0.027,0.204,41,0,0,0,22,LOW
0.0155,0.175,347,0,0,0,27,LOW
0.0496,0.31,20,0,0,0,19,LOW
0.0396,0.249,23,0,0,0,23,LOW
0.0079,0.219,13,0,0,0,13,LOW
